"","id","score","%id"
"72833","seq94437",-0.337388,42
"72840","seq94444",-0.179134,57.9
"72844","seq94449",-0.398003,55.3
"72845","seq94450",-0.26697,48.6
"72846","seq94451",-0.380622,32.9
"72851","seq94458",-0.265446,65.8
"72853","seq94460",-0.316685,44.9
"72854","seq94461",-0.285931,44.3
"72855","seq94462",-0.279611,47.1
"72868","seq94478",-0.493391,49.2
"72871","seq94481",-0.309127,41.1
"72877","seq94489",-0.317821,47.1
"72886","seq94501",-0.237688,55.7
"72888","seq94503",-0.351817,60.5
"72890","seq94506",-0.278957,41.1
"72893","seq94512",-0.487505,54.4
"72894","seq94514",-0.409871,46
"72897","seq94518",-0.34168,44.3
"72900","seq94522",-0.321993,43.2
"72901","seq94523",-0.393804,36.9
"72902","seq94524",-0.335319,40.8
"72904","seq94526",-0.326591,47
"72905","seq94527",-0.262457,52.2
"72907","seq94529",-0.32217,47.4
"72911","seq94533",-0.361251,37.1
"72912","seq94534",-0.30163,57.1
"72916","seq94538",-0.301836,50.6
"72917","seq94539",-0.38307,58.2
"72920","seq94543",-0.276969,56.6
"72923","seq94547",-0.353808,48.1
"72924","seq94548",-0.286651,40.8
"72931","seq94558",-0.410041,45.7
"72934","seq94562",-0.294498,46.4
"72938","seq94568",-0.313755,58
"72939","seq94569",-0.347208,41.2
"72942","seq94573",-0.363591,48.1
"72947","seq94581",-0.341275,48.7
"72948","seq94582",-0.198005,70.6
"72954","seq94591",-0.29367,45.8
"72961","seq94600",-0.278438,53.4
"72966","seq94606",-0.365306,44.4
"72974","seq94615",-0.233235,50
"72975","seq94616",-0.276146,63.3
"72985","seq94626",-0.254772,50.8
"72987","seq94628",-0.19041,67.8
"72988","seq94631",-0.313026,33.8
"72990","seq94634",-0.451448,50.9
"72991","seq94635",-0.35133,50
"72996","seq94640",-0.30685,46.4
"73007","seq94655",-0.50229,48.7
"73024","seq94677",-0.24626,54.8
"73033","seq94688",-0.378184,27.9
"73041","seq94697",-0.343238,45.3
"73045","seq94702",-0.369032,35.5
"73053","seq94712",-0.257187,45.8
"73055","seq94714",-0.31657,39.1
"73057","seq94716",-0.30017,46.2
"73062","seq94721",-0.41131,32.9
"73064","seq94723",-0.337162,54.1
"73075","seq94735",-0.403019,48.4
"73081","seq94743",-0.245585,48.5
"73085","seq94748",-0.272684,48.3
"73087","seq94752",-0.306066,52.8
"73099","seq94765",-0.326416,63.4
"73113","seq94783",-0.29384,33.7
"73120","seq94790",-0.306185,44.3
"73125","seq94795",-0.360103,44.6
"73126","seq94796",-0.335594,51.9
"73131","seq94802",-0.379753,52.7
"73136","seq94808",-0.155255,78.1
"73137","seq94809",-0.313994,47.9
"73141","seq94814",-0.307492,35.5
"73149","seq94824",-0.309195,44.4
"73151","seq94826",-0.24786,58.3
"73152","seq94827",-0.483148,44.8
"73156","seq94832",-0.390065,42.9
"73160","seq94836",-0.387392,33.8
"73168","seq94845",-0.465171,38.2
"73170","seq94848",-0.282136,39.7
"73173","seq94852",-0.359814,58.8
"73175","seq94854",-0.336444,61.7
"73179","seq94860",-0.280193,47.6
"73182","seq94863",-0.31831,44.6
"73187","seq94868",-0.368151,40.9
"73188","seq94871",-0.421648,34.1
"73193","seq94877",-0.305391,50
"73210","seq94900",-0.247104,52.5
"73211","seq94901",-0.375167,45
"73219","seq94910",-0.31478,50
"73222","seq94914",-0.304452,56.1
"73231","seq94928",-0.262462,47.9
"73233","seq94930",-0.297971,40.3
"73238","seq94937",-0.300856,37.3
"73248","seq94950",-0.336747,50
"73250","seq94952",-0.34607,48.9
"73251","seq94953",-0.259654,56.3
"73252","seq94954",-0.290447,62
"73256","seq94959",-0.280352,45.9
"73271","seq94975",-0.270524,48.7
"73273","seq94981",-0.270104,53.1
"73280","seq94990",-0.377612,51.4
"73284","seq94998",-0.370059,44.6
"73285","seq94999",-0.272103,43.4
"73287","seq95002",-0.45211,37.5
"73290","seq95006",-0.370248,56.8
"73292","seq95009",-0.36299,50
"73296","seq95016",-0.312291,50.8
"73314","seq95037",-0.163495,58.8
"73316","seq95040",-0.211724,61
"73318","seq95042",-0.271779,54.7
"73327","seq95053",-0.303332,37.5
"73330","seq95057",-0.266806,55
"73331","seq95058",-0.336096,70
"73336","seq95064",-0.46242,48.8
"73344","seq95073",-0.362627,54.9
"73346","seq95075",-0.324903,56.8
"73347","seq95076",-0.258937,58.7
"73349","seq95078",-0.36037,65.4
"73351","seq95080",-0.355362,45.1
"73356","seq95086",-0.434213,35.1
"73364","seq95094",-0.365876,51.2
"73366","seq95097",-0.334883,54.5
"73371","seq95106",-0.305558,51.9
"73375","seq95110",-0.246835,52.6
"73376","seq95111",-0.226355,74.6
"73380","seq95116",-0.241783,58.5
"73383","seq95120",-0.304298,43.4
"73384","seq95121",-0.235919,41
"73388","seq95126",-0.243717,60.3
"73389","seq95127",-0.356281,64.9
"73394","seq95133",-0.302348,56.7
"73400","seq95142",-0.217965,68.6
"73410","seq95157",-0.21629,53.8
"73413","seq95163",-0.26404,42.9
"73414","seq95164",-0.247606,65.2
"73419","seq95170",-0.318233,46.8
"73420","seq95171",-0.270701,47.2
"73423","seq95175",-0.284681,63.2
"73425","seq95178",-0.239652,40.5
"73426","seq95179",-0.218872,57.1
"73429","seq95182",-0.401549,42.4
"73430","seq95184",-0.31503,47.1
"73433","seq95188",-0.301365,45.2
"73440","seq95195",-0.323035,55.1
"73446","seq95201",-0.256315,57.5
"73449","seq95205",-0.469541,40
"73454","seq95213",-0.389374,31.9
"73462","seq95223",-0.470065,44.6
"73463","seq95224",-0.32575,39.2
"73464","seq95227",-0.303155,57.9
"73466","seq95229",-0.286553,58.3
"73468","seq95232",-0.438989,46.8
"73473","seq95238",-0.346312,55.6
"73475","seq95241",-0.294984,45.6
"73476","seq95244",-0.390272,50.7
"73483","seq95252",-0.266179,50
"73484","seq95253",-0.33429,42
"73502","seq95277",-0.32143,55.7
"73505","seq95280",-0.293279,40.8
"73506","seq95281",-0.342883,35.6
"73510","seq95287",-0.212206,55.9
"73521","seq95303",-0.48118,28.6
"73527","seq95310",-0.369597,38
"73533","seq95320",-0.165426,60.5
"73534","seq95321",-0.360218,41.8
"73536","seq95324",-0.393382,46.8
"73538","seq95328",-0.399948,44.4
"73543","seq95336",-0.313802,54.3
"73545","seq95338",-0.425904,66.7
"73550","seq95344",-0.510728,39
"73557","seq95353",-0.349575,42.5
"73566","seq95362",-0.244416,40
"73568","seq95364",-0.352989,61.5
"73571","seq95368",-0.350964,41.2
"73573","seq95370",-0.41602,52.5
"73575","seq95372",-0.325966,49.3
"73585","seq95384",-0.328364,43.1
"73586","seq95385",-0.332108,54
"73589","seq95388",-0.295543,38.5
"73599","seq95403",-0.20615,38
"73604","seq95411",-0.316261,42
"73605","seq95412",-0.339629,52.9
"73608","seq95418",-0.355147,42.4
"73609","seq95420",-0.367242,38.3
"73613","seq95424",-0.185552,53.2
"73619","seq95430",-0.255291,69
"73623","seq95434",-0.223125,58.9
"73626","seq95439",-0.323745,41.8
"73627","seq95441",-0.376445,40.4
"73628","seq95444",-0.327074,51.6
"73637","seq95455",-0.205536,58.9
"73640","seq95458",-0.300636,51.7
"73647","seq95467",-0.33159,42.3
"73660","seq95481",-0.311412,39.4
"73661","seq95482",-0.399814,43.7
"73666","seq95488",-0.276752,52.3
"73667","seq95489",-0.254092,57.8
"73671","seq95493",-0.227278,60
"73672","seq95494",-0.131937,73.3
"73674","seq95496",-0.314884,65
"73680","seq95503",-0.214745,57.3
"73682","seq95505",-0.261029,42
"73685","seq95508",-0.318085,39.3
"73692","seq95515",-0.319558,39.3
"73698","seq95522",-0.32114,41.5
"73700","seq95524",-0.319695,57.6
"73709","seq95537",-0.363456,35.9
"73717","seq95548",-0.308228,53.9
"73721","seq95555",-0.317567,43.7
"73722","seq95556",-0.293564,40
"73729","seq95564",-0.310246,53.2
"73736","seq95572",-0.415779,50
"73738","seq95574",-0.352906,40.9
"73739","seq95575",-0.413459,44.9
"73742","seq95578",-0.271868,59.2
"73743","seq95579",-0.430565,42.4
"73746","seq95582",-0.241839,52.8
"73747","seq95583",-0.458194,41.7
"73753","seq95592",-0.315969,52.5
"73755","seq95595",-0.368133,41.9
"73758","seq95600",-0.35573,47.1
"73762","seq95604",-0.362037,39.7
"73765","seq95608",-0.409631,47.4
"73769","seq95615",-0.18057,56.8
"73771","seq95617",-0.345316,36.5
"73795","seq95650",-0.428444,50
"73808","seq95667",-0.514353,58.5
"73820","seq95683",-0.376437,44.2
"73825","seq95689",-0.392635,38.8
"73828","seq95692",-0.234343,45
"73836","seq95701",-0.358195,43.1
"73840","seq95705",-0.221702,58.4
"73844","seq95710",-0.414622,42.2
"73848","seq95715",-0.52084,63.6
"73849","seq95716",-0.348677,47.5
"73853","seq95720",-0.307893,41.5
"73858","seq95727",-0.222335,64.6
"73862","seq95734",-0.340114,50.7
"73866","seq95739",-0.418956,39.4
"73868","seq95741",-0.292336,43.3
"73870","seq95744",-0.339909,49.1
"73877","seq95752",-0.26951,42.4
"73882","seq95757",-0.406446,43.6
"73883","seq95758",-0.290927,51.9
"73886","seq95762",-0.256297,40.5
"73895","seq95775",-0.399314,54.4
"73898","seq95778",-0.285551,35.6
"73901","seq95781",-0.218795,47.2
"73905","seq95786",-0.385398,36.4
"73908","seq95791",-0.362219,52.6
"73909","seq95792",-0.280904,54.8
"73916","seq95801",-0.3324,59.5
"73917","seq95802",-0.302353,47.4
"73922","seq95809",-0.486562,36
"73927","seq95816",-0.313038,58.9
"73936","seq95828",-0.265868,52.5
"73945","seq95837",-0.324376,43.1
"73950","seq95844",-0.162101,60
"73952","seq95846",-0.274842,48.1
"73954","seq95848",-0.333091,44.9
"73962","seq95857",-0.349543,43.6
"73967","seq95863",-0.220556,65
"73968","seq95864",-0.432401,45.1
"73969","seq95865",-0.257953,46.5
"73970","seq95867",-0.278441,51.4
"73971","seq95869",-0.364045,40.3
"73972","seq95871",-0.254595,48.5
"73973","seq95872",-0.380938,63.6
"73975","seq95877",-0.317562,50
"73983","seq95887",-0.332291,43.1
"73984","seq95888",-0.29821,50
"73990","seq95896",-0.325254,50
"73995","seq95903",-0.340123,54.1
"73996","seq95904",-0.355192,40.6
"73999","seq95907",-0.283325,54.9
"74000","seq95908",-0.388708,42.4
"74004","seq95913",-0.412803,47.5
"74006","seq95916",-0.321337,58.5
"74011","seq95922",-0.34341,36.2
"74016","seq95929",-0.181641,54.3
"74020","seq95933",-0.322377,46.9
"74025","seq95938",-0.256486,42.5
"74026","seq95940",-0.292362,39.6
"74028","seq95942",-0.301355,47.6
"74029","seq95943",-0.273798,46.5
"74032","seq95946",-0.443721,53.2
"74035","seq95950",-0.322438,52.1
"74045","seq95963",-0.354522,47.8
"74050","seq95973",-0.252179,47.6
"74056","seq95981",-0.292169,36.6
"74057","seq95982",-0.339641,44.9
"74059","seq95984",-0.471567,63.6
"74061","seq95987",-0.37696,42.2
"74062","seq95988",-0.269685,45.3
"74063","seq95989",-0.425263,52.5
"74065","seq95993",-0.453057,50.9
"74067","seq95995",-0.357563,41.2
"74071","seq96001",-0.362247,56.1
"74074","seq96004",-0.337457,55.6
"74076","seq96007",-0.357819,44.4
"74078","seq96009",-0.484001,53.3
"74079","seq96010",-0.229671,50.7
"74081","seq96012",-0.351723,53.2
"74082","seq96013",-0.247276,53.3
"74090","seq96023",-0.239299,57.5
"74093","seq96029",-0.156237,56.8
"74094","seq96030",-0.368966,58.3
"74103","seq96043",-0.314585,36.8
"74107","seq96047",-0.37788,45.2
"74115","seq96057",-0.476838,48.6
"74116","seq96059",-0.270619,37.5
"74129","seq96080",-0.380591,44.9
"74134","seq96085",-0.292689,64.1
"74135","seq96087",-0.354459,56.3
"74136","seq96088",-0.432003,41.9
"74138","seq96090",-0.185574,60.6
"74144","seq96099",-0.248707,74.3
"74146","seq96101",-0.270108,48.7
"74147","seq96102",-0.325219,40.6
"74148","seq96103",-0.257956,40.6
"74152","seq96108",-0.355418,54.4
"74153","seq96109",-0.439766,41.5
"74154","seq96110",-0.366249,41
"74158","seq96116",-0.311712,46.2
"74159","seq96117",-0.312996,43.9
"74162","seq96120",-0.35077,53.7
"74165","seq96124",-0.308921,42.7
"74166","seq96125",-0.343294,51.3
"74170","seq96130",-0.354051,40.5
"74174","seq96136",-0.345627,58.3
"74178","seq96141",-0.210411,56
"74181","seq96144",-0.275033,42.2
"74185","seq96150",-0.294388,49.2
"74186","seq96151",-0.404822,56.2
"74199","seq96166",-0.360201,71.9
"74200","seq96167",-0.305727,35.9
"74204","seq96172",-0.31575,57.3
"74208","seq96179",-0.322515,43.4
"74214","seq96188",-0.236739,50
"74217","seq96193",-0.242571,50
"74220","seq96198",-0.332248,39.7
"74221","seq96199",-0.172848,74.2
"74227","seq96205",-0.406789,38.1
"74228","seq96206",-0.339205,44.3
"74234","seq96213",-0.294784,46.9
"74236","seq96217",-0.287092,45.3
"74237","seq96218",-0.319283,65.3
"74246","seq96230",-0.355846,43.2
"74251","seq96237",-0.204442,74.3
"74255","seq96241",-0.378569,49.3
"74259","seq96245",-0.235189,68.5
"74260","seq96246",-0.38184,45.7
"74262","seq96248",-0.401562,48.5
"74276","seq96267",-0.270828,57
"74283","seq96277",-0.314973,38.6
"74284","seq96278",-0.278486,47.4
"74290","seq96287",-0.236605,54.7
"74294","seq96293",-0.285504,53.8
"74297","seq96297",-0.262374,39.7
"74300","seq96301",-0.337187,42.9
"74314","seq96318",-0.408101,57.4
"74317","seq96323",-0.308891,38.6
"74319","seq96325",-0.203885,53
"74320","seq96326",-0.408988,39.6
"74323","seq96331",-0.30502,42.7
"74326","seq96334",-0.261618,52.1
"74328","seq96337",-0.366851,43.3
"74329","seq96338",-0.345578,55.1
"74335","seq96345",-0.332106,38.3
"74338","seq96348",-0.331026,43.6
"74342","seq96352",-0.255027,36.9
"74343","seq96354",-0.418849,48.5
"74353","seq96370",-0.449471,59.6
"74359","seq96377",-0.301127,55.3
"74362","seq96382",-0.259776,40.3
"74365","seq96385",-0.207537,60.8
"74366","seq96386",-0.30351,44.4
"74379","seq96400",-0.363037,51.2
"74385","seq96409",-0.263624,48.1
"74388","seq96412",-0.295778,41.3
"74394","seq96418",-0.325283,30
"74403","seq96430",-0.316598,51.4
"74405","seq96432",-0.231642,42.5
"74407","seq96434",-0.310469,47.9
"74409","seq96436",-0.398433,59.2
"74410","seq96437",-0.328008,51.9
"74420","seq96453",-0.308742,43.5
"74423","seq96456",-0.40543,41
"74424","seq96459",-0.169439,56.8
"74430","seq96466",-0.275467,48.6
"74431","seq96468",-0.333299,32.4
"74435","seq96473",-0.339749,50
"74456","seq96499",-0.369937,36.8
"74463","seq96509",-0.359207,56.1
"74475","seq96523",-0.237206,44.4
"74476","seq96524",-0.411883,50
"74478","seq96527",-0.430692,41.2
"74481","seq96530",-0.313581,36.3
"74482","seq96532",-0.246261,55
"74487","seq96539",-0.285409,47.3
"74489","seq96542",-0.417549,33.9
"74492","seq96545",-0.306034,50.7
"74494","seq96548",-0.251942,63.2
"74495","seq96549",-0.295768,54.1
"74498","seq96553",-0.270937,51.9
"74503","seq96558",-0.351328,52.5
"74504","seq96559",-0.435073,34.9
"74509","seq96564",-0.364325,44.1
"74510","seq96565",-0.454608,45.7
"74511","seq96566",-0.305231,57.1
"74526","seq96583",-0.262611,50
"74546","seq96611",-0.360806,62.2
"74550","seq96616",-0.299565,40
"74551","seq96617",-0.315707,56.2
"74552","seq96619",-0.340065,40.5
"74554","seq96622",-0.298538,48.6
"74559","seq96629",-0.381415,46.2
"74561","seq96631",-0.356354,43.5
"74576","seq96654",-0.413272,38.4
"74580","seq96659",-0.278272,39.1
"74588","seq96667",-0.247535,42.7
"74590","seq96670",-0.307253,48.6
"74593","seq96673",-0.372044,56.4
"74594","seq96674",-0.251148,47.9
"74603","seq96685",-0.432604,42.7
"74604","seq96686",-0.281224,46.5
"74608","seq96692",-0.32715,48.2
"74617","seq96702",-0.336106,44.6
"74623","seq96709",-0.249355,50.8
"74625","seq96713",-0.388946,42.9
"74630","seq96718",-0.280389,41.2
"74631","seq96719",-0.421608,43.4
"74632","seq96720",-0.364474,44.1
"74633","seq96721",-0.306682,41.4
"74637","seq96727",-0.507569,50
"74642","seq96734",-0.409062,46.9
"74645","seq96737",-0.217421,56.8
"74664","seq96763",-0.338177,33.9
"74667","seq96768",-0.156936,73.6
"74670","seq96772",-0.326045,48
"74672","seq96777",-0.431067,47.3
"74675","seq96780",-0.340414,33.9
"74676","seq96781",-0.238362,73.6
"74686","seq96793",-0.367728,36
"74687","seq96794",-0.318343,40.6
"74691","seq96799",-0.296496,40.3
"74692","seq96800",-0.210057,61.8
"74693","seq96801",-0.408322,45.9
"74700","seq96810",-0.267789,59.2
"74722","seq96839",-0.373662,59.5
"74723","seq96840",-0.311045,43.2
"74724","seq96841",-0.291677,40.4
"74725","seq96842",-0.342748,57.1
"74726","seq96843",-0.469401,40.4
"74731","seq96849",-0.351663,52.7
"74734","seq96852",-0.284902,42.5
"74747","seq96868",-0.35268,58.3
"74748","seq96870",-0.425168,35.2
"74751","seq96873",-0.253355,46.3
"74752","seq96874",-0.371957,50
"74758","seq96882",-0.269323,39
"74760","seq96885",-0.284279,43.5
"74764","seq96889",-0.38804,58.1
"74766","seq96891",-0.340184,57.9
"74768","seq96894",-0.240811,48.3
"74778","seq96905",-0.353925,35.3
"74783","seq96911",-0.355115,39.4
"74785","seq96914",-0.408042,47.5
"74790","seq96921",-0.360083,37.8
"74791","seq96923",-0.303995,43.5
"74798","seq96932",-0.29638,55.3
"74804","seq96940",-0.313238,45.8
"74805","seq96941",-0.230199,61.2
"74807","seq96943",-0.236798,46.8
"74808","seq96944",-0.336987,57.7
"74812","seq96948",-0.322535,58
"74813","seq96949",-0.316127,43.6
"74818","seq96954",-0.405787,33.3
"74824","seq96963",-0.302192,49.3
"74826","seq96966",-0.321736,37.8
"74827","seq96967",-0.312271,40.7
"74829","seq96969",-0.452211,32.9
"74830","seq96971",-0.259808,39.3
"74837","seq96979",-0.316821,43.4
"74838","seq96980",-0.386286,57.1
"74840","seq96984",-0.448055,44.2
"74842","seq96986",-0.366146,51.9
"74846","seq96990",-0.299013,52.6
"74850","seq96996",-0.507886,50
"74851","seq96997",-0.228823,56.9
"74859","seq97006",-0.334075,66.7
"74861","seq97008",-0.440591,37.1
"74864","seq97014",-0.432713,41.9
"74868","seq97018",-0.344613,36.4
"74869","seq97019",-0.499323,47.8
"74871","seq97022",-0.32529,44.4
"74875","seq97026",-0.514908,51.1
"74876","seq97027",-0.292144,46.4
"74885","seq97036",-0.435897,54.2
"74890","seq97042",-0.286916,48.7
"74891","seq97043",-0.275068,50.7
"74894","seq97046",-0.27714,44.6
"74902","seq97056",-0.336267,30.7
"74912","seq97070",-0.28972,37.5
"74916","seq97076",-0.387804,43.1
"74917","seq97077",-0.345531,40.7
"74926","seq97089",-0.31858,49.2
"74933","seq97099",-0.355347,39.7
"74934","seq97100",-0.34361,40.6
"74936","seq97102",-0.369708,37
"74941","seq97107",-0.390674,37.7
"74942","seq97108",-0.313714,53.2
"74943","seq97110",-0.240376,50
"74948","seq97116",-0.403295,43.5
"74949","seq97118",-0.311322,63.6
"74952","seq97123",-0.185918,57.9
"74953","seq97124",-0.423981,44.7
"74958","seq97129",-0.302157,52.6
"74959","seq97130",-0.409348,42.9
"74963","seq97136",-0.398719,63.3
"74964","seq97137",-0.159141,65.8
"74968","seq97143",-0.282271,54.7
"74969","seq97144",-0.47611,42.6
"74971","seq97146",-0.389932,41
"74980","seq97156",-0.364377,47.2
"74994","seq97173",-0.326051,58.3
"74999","seq97178",-0.346981,47.2
"75008","seq97188",-0.326088,53.6
"75012","seq97193",-0.390642,37.7
"75016","seq97199",-0.281107,66.2
"75018","seq97204",-0.363322,42.6
"75024","seq97213",-0.34086,51.1
"75029","seq97220",-0.417348,33.9
"75030","seq97221",-0.311996,49.3
"75031","seq97222",-0.357441,50
"75032","seq97223",-0.212065,52.8
"75035","seq97227",-0.349785,39.2
"75036","seq97228",-0.33301,39.3
"75040","seq97232",-0.370958,42
"75041","seq97233",-0.397805,55.9
"75044","seq97238",-0.319135,40.8
"75045","seq97239",-0.485396,40.7
"75046","seq97240",-0.362003,34.5
"75052","seq97246",-0.339223,46.8
"75060","seq97255",-0.293485,49.2
"75064","seq97261",-0.331564,43.3
"75070","seq97268",-0.288999,53.1
"75079","seq97281",-0.251237,39.3
"75082","seq97284",-0.345327,42.3
"75084","seq97287",-0.365588,40
"75087","seq97291",-0.319435,42.5
"75090","seq97295",-0.278204,50.7
"75102","seq97315",-0.226992,59.3
"75107","seq97320",-0.406661,41.1
"75110","seq97323",-0.253386,54.9
"75113","seq97326",-0.19537,64.9
"75122","seq97339",-0.311319,38.3
"75123","seq97341",-0.235632,51.9
"75133","seq97355",-0.275749,52.5
"75139","seq97363",-0.22836,61.3
"75143","seq97370",-0.312627,67.9
"75150","seq97382",-0.323954,34.3
"75151","seq97383",-0.400847,54.8
"75157","seq97391",-0.228542,57.3
"75160","seq97400",-0.412304,55.8
"75163","seq97403",-0.293206,48.6
"75166","seq97407",-0.34789,57.7
"75177","seq97425",-0.278865,44.6
"75181","seq97431",-0.396775,51.9
"75186","seq97437",-0.411235,38.2
"75189","seq97440",-0.391723,50
"75195","seq97451",-0.265806,62.7
"75196","seq97452",-0.343406,40.4
"75197","seq97453",-0.294039,53.8
"75213","seq97469",-0.342475,37.3
"75215","seq97471",-0.46058,35.8
"75222","seq97478",-0.297758,43.4
"75223","seq97479",-0.373198,40
"75228","seq97485",-0.418725,56.3
"75230","seq97489",-0.337699,54.2
"75231","seq97490",-0.505151,57.9
"75235","seq97495",-0.389644,46.2
"75242","seq97504",-0.250227,51.7
"75247","seq97510",-0.313667,48.9
"75248","seq97511",-0.385543,41.5
"75255","seq97520",-0.268331,47.6
"75262","seq97531",-0.24048,56.7
"75265","seq97535",-0.405649,51.2
"75269","seq97540",-0.318621,46.4
"75273","seq97544",-0.294451,72.2
"75275","seq97546",-0.167255,64.6
"75276","seq97547",-0.325007,45.9
