"","seqid","score","%id"
"24914","seq_24915",-0.292934,0
"24915","seq_24916",-0.215829,0
"24916","seq_24917",-0.429546,42.7
"24917","seq_24918",-0.468669,0
"24918","seq_24919",-0.081592,0
"24919","seq_24920",-0.406939,72.7
"24920","seq_24921",-0.438952,80.9
"24921","seq_24922",-0.257284,72.5
"24922","seq_24923",-0.21727,0
"24923","seq_24924",-0.061157,95.8
"24924","seq_24925",-0.273623,0
"24925","seq_24926",-0.213656,0
"24926","seq_24927",-0.120437,80
"24927","seq_24928",-0.44596,0
"24928","seq_24929",-0.359145,0
"24929","seq_24930",-0.216837,56.5
"24930","seq_24931",-0.270793,0
"24931","seq_24932",-0.157312,0
"24932","seq_24933",-0.331212,53.1
"24933","seq_24934",-0.263599,0
"24934","seq_24935",-0.287694,0
"24935","seq_24936",-0.235112,0
"24936","seq_24937",-0.223555,55.7
"24937","seq_24938",-0.167023,0
"24938","seq_24939",-0.186138,60.2
"24939","seq_24940",-0.217848,0
"24940","seq_24941",-0.385216,100
"24941","seq_24942",-0.387493,97
"24942","seq_24943",-0.346628,0
"24943","seq_24944",-0.205033,64.2
"24944","seq_24945",-0.359223,0
"24945","seq_24946",-0.245178,0
"24946","seq_24947",-0.16774,74.7
"24947","seq_24948",-0.220009,78.9
"24948","seq_24949",-0.219728,57.1
"24949","seq_24950",-0.433268,99
"24950","seq_24951",-0.243797,0
"24951","seq_24952",-0.063421,59.3
"24952","seq_24953",-0.430437,0
"24953","seq_24954",-0.333773,60.5
"24954","seq_24955",-0.241467,59.7
"24955","seq_24956",-0.339328,0
"24956","seq_24957",-0.146443,60.9
"24957","seq_24958",-0.182647,0
"24958","seq_24959",-0.278965,0
"24959","seq_24960",-0.220928,58.6
"24960","seq_24961",-0.307075,0
"24961","seq_24962",-0.317425,0
"24962","seq_24963",-0.211957,0
"24963","seq_24964",-0.385216,100
"24964","seq_24965",-0.100909,0
"24965","seq_24966",-0.385216,100
"24966","seq_24967",-0.270422,0
"24967","seq_24968",-0.244169,45.2
"24968","seq_24969",-0.197447,0
"24969","seq_24970",-0.170697,0
"24970","seq_24971",-0.300362,0
"24971","seq_24972",-0.080455,0
"24972","seq_24973",-0.386352,0
"24973","seq_24974",-0.185527,44.4
"24974","seq_24975",-0.23273,0
"24975","seq_24976",-0.182283,61.4
"24976","seq_24977",-0.324954,0
"24977","seq_24978",-0.177116,0
"24978","seq_24979",-0.298196,93.9
"24979","seq_24980",-0.312189,52.7
"24980","seq_24981",-0.157019,0
"24981","seq_24982",-0.194014,49.4
"24982","seq_24983",-0.158544,58.6
"24983","seq_24984",-0.364677,40.5
"24984","seq_24985",-0.203938,0
"24985","seq_24986",-0.149206,0
"24986","seq_24987",-0.164898,70.5
"24987","seq_24988",-0.244034,0
"24988","seq_24989",-0.390204,0
"24989","seq_24990",-0.096839,0
"24990","seq_24991",-0.131659,0
"24991","seq_24992",-0.117162,83
"24992","seq_24993",-0.124962,0
"24993","seq_24994",-0.085528,72.3
"24994","seq_24995",-0.354118,61
"24995","seq_24996",-0.199102,0
"24996","seq_24997",-0.128513,0
"24997","seq_24998",-0.10879,0
"24998","seq_24999",-0.152592,0
"24999","seq_25000",-0.363427,55.4
"25000","seq_25001",-0.444818,94.9
"25001","seq_25002",-0.318506,0
"25002","seq_25003",-0.166832,89.4
"25003","seq_25004",-0.154027,0
"25004","seq_25005",-0.244241,0
"25005","seq_25006",-0.454252,96
"25006","seq_25007",-0.167045,52.1
"25007","seq_25008",-0.084366,96.7
"25008","seq_25009",-0.328157,0
"25009","seq_25010",-0.215997,0
"25010","seq_25011",-0.463205,82.8
"25011","seq_25012",-0.376546,96
"25012","seq_25013",-0.194442,81.8
"25013","seq_25014",-0.238024,0
"25014","seq_25015",-0.325051,71.4
"25015","seq_25016",-0.269516,37.3
"25016","seq_25017",-0.149893,0
"25017","seq_25018",-0.318125,0
"25018","seq_25019",-0.211312,93
"25019","seq_25020",-0.245322,0
"25020","seq_25021",-0.136939,66.2
"25021","seq_25022",-0.322325,0
"25022","seq_25023",-0.428767,87.8
"25023","seq_25024",-0.126015,97.4
"25024","seq_25025",-0.485447,0
"25025","seq_25026",-0.341226,0
"25026","seq_25027",-0.326949,0
"25027","seq_25028",-0.447797,84.5
"25028","seq_25029",-0.21687,71
"25029","seq_25030",-0.254767,0
"25030","seq_25031",-0.135016,0
"25031","seq_25032",-0.113038,0
"25032","seq_25033",-0.320421,61.6
"25033","seq_25034",-0.191826,0
"25034","seq_25035",-0.168927,0
"25035","seq_25036",-0.253288,0
"25036","seq_25037",-0.324329,35.5
"25037","seq_25038",-0.282909,0
"25038","seq_25039",-0.221323,0
"25039","seq_25040",-0.159904,0
"25040","seq_25041",-0.274947,0
"25041","seq_25042",-0.29587,0
"25042","seq_25043",-0.139839,0
"25043","seq_25044",-0.099543,0
"25044","seq_25045",-0.301073,0
"25045","seq_25046",-0.18521,63.6
"25046","seq_25047",-0.199342,84.1
"25047","seq_25048",-0.339097,0
"25048","seq_25049",-0.151581,0
"25049","seq_25050",-0.430572,0
"25050","seq_25051",-0.196858,0
"25051","seq_25052",-0.124906,0
"25052","seq_25053",-0.338402,40.7
"25053","seq_25054",-0.253154,0
"25054","seq_25055",-0.361546,96
"25055","seq_25056",-0.411067,0
"25056","seq_25057",-0.108902,0
"25057","seq_25058",-0.318624,94.9
"25058","seq_25059",-0.363649,50
"25059","seq_25060",-0.347712,0
"25060","seq_25061",-0.185235,70.2
"25061","seq_25062",-0.130945,36.7
"25062","seq_25063",-0.295848,0
"25063","seq_25064",-0.153807,0
"25064","seq_25065",-0.249461,0
"25065","seq_25066",-0.260055,0
"25066","seq_25067",-0.112788,75.5
"25067","seq_25068",-0.078895,0
"25068","seq_25069",-0.06351,0
"25069","seq_25070",-0.386231,68.1
"25070","seq_25071",-0.272713,0
"25071","seq_25072",-0.231145,0
"25072","seq_25073",-0.374656,0
"25073","seq_25074",-0.3073,0
"25074","seq_25075",-0.244064,0
"25075","seq_25076",-0.11602,0
"25076","seq_25077",-0.322798,44.7
"25077","seq_25078",-0.261726,0
"25078","seq_25079",-0.1901,0
"25079","seq_25080",-0.386345,50
"25080","seq_25081",-0.340243,57
"25081","seq_25082",-0.452207,98
"25082","seq_25083",-0.242554,0
"25083","seq_25084",-0.335073,0
"25084","seq_25085",-0.455842,99
"25085","seq_25086",-0.301536,0
"25086","seq_25087",-0.223964,0
"25087","seq_25088",-0.33,33.3
"25088","seq_25089",-0.294881,0
"25089","seq_25090",-0.145315,0
"25090","seq_25091",-0.100216,0
"25091","seq_25092",-0.489004,0
"25092","seq_25093",-0.453048,0
"25093","seq_25094",-0.255315,0
"25094","seq_25095",-0.20669,0
"25095","seq_25096",-0.22963,57.7
"25096","seq_25097",-0.257342,0
"25097","seq_25098",-0.366428,0
"25098","seq_25099",-0.207948,0
"25099","seq_25100",-0.200165,69.8
"25100","seq_25101",-0.262393,0
"25101","seq_25102",-0.38401,45.8
"25102","seq_25103",-0.228574,0
"25103","seq_25104",-0.324379,0
"25104","seq_25105",-0.349943,0
"25105","seq_25106",-0.233965,0
"25106","seq_25107",-0.221173,49
"25107","seq_25108",-0.047515,0
"25108","seq_25109",-0.185043,0
"25109","seq_25110",-0.090983,77.3
"25110","seq_25111",-0.125615,89
"25111","seq_25112",-0.169426,83.3
"25112","seq_25113",-0.156385,65.1
"25113","seq_25114",-0.253931,0
"25114","seq_25115",-0.176833,0
"25115","seq_25116",-0.430167,0
"25116","seq_25117",-0.112854,77.8
"25117","seq_25118",-0.304106,60
"25118","seq_25119",-0.157272,0
"25119","seq_25120",-0.335268,96
"25120","seq_25121",-0.212812,47.9
"25121","seq_25122",-0.436021,97
"25122","seq_25123",-0.30421,0
"25123","seq_25124",-0.163282,57.1
"25124","seq_25125",-0.123787,87.4
"25125","seq_25126",-0.167502,50.6
"25126","seq_25127",-0.414259,0
"25127","seq_25128",-0.2203,0
"25128","seq_25129",-0.28691,0
"25129","seq_25130",-0.193723,45.2
"25130","seq_25131",-0.264258,0
"25131","seq_25132",-0.128903,0
"25132","seq_25133",-0.349408,0
"25133","seq_25134",-0.136792,0
"25134","seq_25135",-0.161516,65.7
"25135","seq_25136",-0.39744,0
"25136","seq_25137",-0.409667,39.4
"25137","seq_25138",-0.204176,0
"25138","seq_25139",-0.065131,0
"25139","seq_25140",-0.233065,0
"25140","seq_25141",-0.083592,0
"25141","seq_25142",-0.375499,51
"25142","seq_25143",-0.2047,0
"25143","seq_25144",-0.321113,0
"25144","seq_25145",-0.176519,0
"25145","seq_25146",-0.062246,0
"25146","seq_25147",-0.267293,0
"25147","seq_25148",-0.300973,42.2
"25148","seq_25149",-0.435717,99
"25149","seq_25150",-0.173467,0
"25150","seq_25151",-0.305387,0
"25151","seq_25152",-0.226441,0
"25152","seq_25153",-0.426502,0
"25153","seq_25154",-0.340635,0
"25154","seq_25155",-0.280024,50
"25155","seq_25156",-0.281882,0
"25156","seq_25157",-0.442171,0
"25157","seq_25158",-0.19494,0
"25158","seq_25159",-0.209022,0
"25159","seq_25160",-0.130365,50
"25160","seq_25161",-0.339432,0
"25161","seq_25162",-0.230852,43.6
"25162","seq_25163",-0.248597,0
"25163","seq_25164",-0.273477,0
"25164","seq_25165",-0.235981,54.7
"25165","seq_25166",-0.265236,0
"25166","seq_25167",-0.281435,0
"25167","seq_25168",-0.292925,38.2
"25168","seq_25169",-0.308206,53.6
"25169","seq_25170",-0.324991,0
"25170","seq_25171",-0.400968,98
"25171","seq_25172",-0.279523,0
"25172","seq_25173",-0.431797,99
"25173","seq_25174",-0.165345,0
"25174","seq_25175",-0.210623,54.2
"25175","seq_25176",-0.332501,0
"25176","seq_25177",-0.152661,0
"25177","seq_25178",-0.077399,0
"25178","seq_25179",-0.320572,0
"25179","seq_25180",-0.275649,0
"25180","seq_25181",-0.262629,59.7
"25181","seq_25182",-0.255784,0
"25182","seq_25183",-0.163767,42.9
"25183","seq_25184",-0.252158,0
"25184","seq_25185",-0.244721,37.1
"25185","seq_25186",-0.173301,0
"25186","seq_25187",-0.258629,62.7
"25187","seq_25188",-0.169393,56.5
"25188","seq_25189",-0.198091,0
"25189","seq_25190",-0.256853,0
"25190","seq_25191",-0.401479,0
"25191","seq_25192",-0.172806,58.5
"25192","seq_25193",-0.245386,0
"25193","seq_25194",-0.221534,76.3
"25194","seq_25195",-0.185187,0
"25195","seq_25196",-0.177003,0
"25196","seq_25197",-0.356403,60
"25197","seq_25198",-0.178959,0
"25198","seq_25199",-0.292339,78.8
"25199","seq_25200",-0.365771,0
"25200","seq_25201",-0.413277,0
"25201","seq_25202",-0.316482,42.4
"25202","seq_25203",-0.318314,0
"25203","seq_25204",-0.245139,0
"25204","seq_25205",-0.186821,60.6
"25205","seq_25206",-0.278187,0
"25206","seq_25207",-0.330645,0
"25207","seq_25208",-0.166472,0
"25208","seq_25209",-0.279037,0
"25209","seq_25210",-0.231508,35
"25210","seq_25211",-0.269848,0
"25211","seq_25212",-0.244046,0
"25212","seq_25213",-0.218902,70.6
"25213","seq_25214",-0.270446,0
"25214","seq_25215",-0.284222,0
"25215","seq_25216",-0.181599,65.3
"25216","seq_25217",-0.176071,0
"25217","seq_25218",-0.283173,0
"25218","seq_25219",-0.177655,0
"25219","seq_25220",-0.409535,39.7
"25220","seq_25221",-0.296258,0
"25221","seq_25222",-0.308061,0
"25222","seq_25223",-0.276739,0
"25223","seq_25224",-0.249299,55.9
"25224","seq_25225",-0.347873,0
"25225","seq_25226",-0.350267,30.2
"25226","seq_25227",-0.260763,0
"25227","seq_25228",-0.276004,55.3
"25228","seq_25229",-0.190468,0
"25229","seq_25230",-0.398236,0
"25230","seq_25231",-0.390457,0
"25231","seq_25232",-0.356409,31.9
"25232","seq_25233",-0.102517,59.6
"25233","seq_25234",-0.291073,0
"25234","seq_25235",-0.271828,0
"25235","seq_25236",-0.296663,0
"25236","seq_25237",-0.121872,92.9
"25237","seq_25238",-0.083583,0
"25238","seq_25239",-0.48414,99
"25239","seq_25240",-0.209685,0
"25240","seq_25241",-0.144116,72.7
"25241","seq_25242",-0.445558,38.8
"25242","seq_25243",-0.24272,0
"25243","seq_25244",-0.107187,0
"25244","seq_25245",-0.370593,0
"25245","seq_25246",-0.278195,62.8
"25246","seq_25247",-0.457892,94.9
"25247","seq_25248",-0.367362,99
"25248","seq_25249",-0.400137,78.8
"25249","seq_25250",-0.250342,63.5
"25250","seq_25251",-0.127404,67.5
"25251","seq_25252",-0.079447,0
"25252","seq_25253",-0.152664,0
"25253","seq_25254",-0.480619,92.7
"25254","seq_25255",-0.288841,0
"25255","seq_25256",-0.170971,0
"25256","seq_25257",-0.362754,100
"25257","seq_25258",-0.413128,0
"25258","seq_25259",-0.168567,69.9
"25259","seq_25260",-0.287175,0
"25260","seq_25261",-0.342293,0
"25261","seq_25262",-0.18766,0
"25262","seq_25263",-0.439181,55
"25263","seq_25264",-0.190737,57.9
"25264","seq_25265",-0.206545,0
"25265","seq_25266",-0.243817,0
"25266","seq_25267",-0.345803,0
"25267","seq_25268",-0.203687,55.6
"25268","seq_25269",-0.101578,79.8
"25269","seq_25270",-0.334957,0
"25270","seq_25271",-0.14165,66.7
"25271","seq_25272",-0.284473,58.6
"25272","seq_25273",-0.282408,0
"25273","seq_25274",-0.167287,58.1
"25274","seq_25275",-0.391678,0
"25275","seq_25276",-0.257646,0
"25276","seq_25277",-0.134743,0
"25277","seq_25278",-0.168522,55.8
"25278","seq_25279",-0.138605,71.4
"25279","seq_25280",-0.177869,0
"25280","seq_25281",-0.311539,47.6
"25281","seq_25282",-0.356753,66.3
"25282","seq_25283",-0.090781,0
"25283","seq_25284",-0.43374,99
"25284","seq_25285",-0.269241,0
"25285","seq_25286",-0.305483,0
"25286","seq_25287",-0.193426,0
"25287","seq_25288",-0.240245,37
"25288","seq_25289",-0.236759,0
"25289","seq_25290",-0.17367,86.8
"25290","seq_25291",-0.215679,0
"25291","seq_25292",-0.300776,0
"25292","seq_25293",-0.189783,63.9
"25293","seq_25294",-0.087683,76.2
"25294","seq_25295",-0.315552,0
"25295","seq_25296",-0.159976,0
"25296","seq_25297",-0.352302,0
"25297","seq_25298",-0.305091,0
"25298","seq_25299",-0.088854,0
"25299","seq_25300",-0.317457,0
"25300","seq_25301",-0.354698,0
"25301","seq_25302",-0.316094,0
"25302","seq_25303",-0.389635,71.4
"25303","seq_25304",-0.209121,53.1
"25304","seq_25305",-0.093631,78.7
"25305","seq_25306",-0.247673,0
"25306","seq_25307",-0.287649,0
"25307","seq_25308",-0.22034,60.7
"25308","seq_25309",-0.136394,0
"25309","seq_25310",-0.31465,0
"25310","seq_25311",-0.209391,39.4
"25311","seq_25312",-0.255944,0
"25312","seq_25313",-0.260381,0
"25313","seq_25314",-0.223874,0
"25314","seq_25315",-0.327687,0
"25315","seq_25316",-0.245877,49.2
"25316","seq_25317",-0.299205,0
"25317","seq_25318",-0.443501,56.8
"25318","seq_25319",-0.230863,40.5
"25319","seq_25320",-0.232973,0
"25320","seq_25321",-0.178029,0
"25321","seq_25322",-0.183359,0
"25322","seq_25323",-0.20746,58.6
"25323","seq_25324",-0.175411,0
"25324","seq_25325",-0.416716,99
"25325","seq_25326",-0.211738,0
"25326","seq_25327",-0.355578,0
"25327","seq_25328",-0.220753,67.3
"25328","seq_25329",-0.225559,53.1
"25329","seq_25330",-0.187751,0
"25330","seq_25331",-0.220107,0
"25331","seq_25332",-0.073271,0
"25332","seq_25333",-0.320236,0
"25333","seq_25334",-0.399096,100
"25334","seq_25335",-0.314268,30.4
"25335","seq_25336",-0.209389,0
"25336","seq_25337",-0.237852,0
"25337","seq_25338",-0.090496,0
"25338","seq_25339",-0.254121,0
"25339","seq_25340",-0.14818,0
"25340","seq_25341",-0.168822,73.6
"25341","seq_25342",-0.09493,0
"25342","seq_25343",-0.319296,47.5
"25343","seq_25344",-0.236505,0
"25344","seq_25345",-0.301312,0
"25345","seq_25346",-0.320627,0
"25346","seq_25347",-0.243395,0
"25347","seq_25348",-0.142049,67.2
"25348","seq_25349",-0.157872,0
"25349","seq_25350",-0.274757,0
"25350","seq_25351",-0.334575,92.9
"25351","seq_25352",-0.249815,0
"25352","seq_25353",-0.209264,72.7
"25353","seq_25354",-0.139775,0
"25354","seq_25355",-0.142804,0
"25355","seq_25356",-0.370326,0
"25356","seq_25357",-0.33944,0
"25357","seq_25358",-0.311914,92
"25358","seq_25359",-0.400136,95.7
"25359","seq_25360",-0.169636,0
"25360","seq_25361",-0.26336,44.9
"25361","seq_25362",-0.314046,52.1
"25362","seq_25363",-0.322443,0
"25363","seq_25364",-0.215464,0
"25364","seq_25365",-0.255781,0
"25365","seq_25366",-0.438078,97.9
"25366","seq_25367",-0.151984,0
"25367","seq_25368",-0.285145,33.9
"25368","seq_25369",-0.282931,45.8
"25369","seq_25370",-0.138483,0
"25370","seq_25371",-0.168836,0
"25371","seq_25372",-0.219191,0
"25372","seq_25373",-0.158894,0
"25373","seq_25374",-0.280431,52.8
"25374","seq_25375",-0.31053,0
"25375","seq_25376",-0.183484,0
"25376","seq_25377",-0.14786,0
"25377","seq_25378",-0.29013,69.8
"25378","seq_25379",-0.192839,0
"25379","seq_25380",-0.203382,0
"25380","seq_25381",-0.245774,0
"25381","seq_25382",-0.113081,81.7
"25382","seq_25383",-0.316335,55.7
"25383","seq_25384",-0.296025,33.7
"25384","seq_25385",-0.18541,0
"25385","seq_25386",-0.233193,0
"25386","seq_25387",-0.202024,0
"25387","seq_25388",-0.304131,56.5
"25388","seq_25389",-0.135012,0
"25389","seq_25390",-0.28215,48
"25390","seq_25391",-0.394276,0
"25391","seq_25392",-0.472986,99
"25392","seq_25393",-0.287725,0
"25393","seq_25394",-0.134325,76.3
"25394","seq_25395",-0.19357,0
"25395","seq_25396",-0.364971,0
"25396","seq_25397",-0.251956,76.4
"25397","seq_25398",-0.349757,43.4
"25398","seq_25399",-0.371073,0
"25399","seq_25400",-0.176002,59.4
"25400","seq_25401",-0.387625,0
"25401","seq_25402",-0.156961,78.8
"25402","seq_25403",-0.254419,0
"25403","seq_25404",-0.350445,45.6
"25404","seq_25405",-0.383434,0
"25405","seq_25406",-0.365408,0
"25406","seq_25407",-0.265099,62.9
"25407","seq_25408",-0.235501,0
"25408","seq_25409",-0.082969,0
"25409","seq_25410",-0.412487,98
"25410","seq_25411",-0.482724,100
"25411","seq_25412",-0.461744,90.9
"25412","seq_25413",-0.115138,47.4
"25413","seq_25414",-0.216055,67.2
"25414","seq_25415",-0.175234,75.3
"25415","seq_25416",-0.397823,0
"25416","seq_25417",-0.381865,87.9
"25417","seq_25418",-0.169093,0
"25418","seq_25419",-0.34267,0
"25419","seq_25420",-0.23516,91.2
"25420","seq_25421",-0.18064,91.9
"25421","seq_25422",-0.310951,0
"25422","seq_25423",-0.232247,0
"25423","seq_25424",-0.331346,0
"25424","seq_25425",-0.159806,50.8
"25425","seq_25426",-0.177949,0
"25426","seq_25427",-0.225174,0
"25427","seq_25428",-0.266712,0
"25428","seq_25429",-0.41131,34.5
"25429","seq_25430",-0.216124,0
"25430","seq_25431",-0.155393,0
"25431","seq_25432",-0.103976,0
"25432","seq_25433",-0.353505,0
"25433","seq_25434",-0.255067,0
"25434","seq_25435",-0.361098,0
"25435","seq_25436",-0.222865,51.2
"25436","seq_25437",-0.357177,0
"25437","seq_25438",-0.271527,0
"25438","seq_25439",-0.461095,72.5
"25439","seq_25440",-0.23659,54.2
"25440","seq_25441",-0.131943,0
"25441","seq_25442",-0.14447,0
"25442","seq_25443",-0.460018,0
"25443","seq_25444",-0.21169,52.4
"25444","seq_25445",-0.221383,0
"25445","seq_25446",-0.116121,67
"25446","seq_25447",-0.221275,0
"25447","seq_25448",-0.264445,0
"25448","seq_25449",-0.32106,0
"25449","seq_25450",-0.412879,0
"25450","seq_25451",-0.291086,0
"25451","seq_25452",-0.332347,0
"25452","seq_25453",-0.20536,0
"25453","seq_25454",-0.288826,0
"25454","seq_25455",-0.321976,0
"25455","seq_25456",-0.305928,0
"25456","seq_25457",-0.191302,68.5
"25457","seq_25458",-0.30259,0
"25458","seq_25459",-0.285309,100
"25459","seq_25460",-0.161351,0
"25460","seq_25461",-0.420544,0
"25461","seq_25462",-0.3514,0
"25462","seq_25463",-0.29068,50
"25463","seq_25464",-0.241383,39.5
"25464","seq_25465",-0.292788,0
"25465","seq_25466",-0.194067,0
"25466","seq_25467",-0.437294,96
"25467","seq_25468",-0.30188,0
"25468","seq_25469",-0.438417,98
"25469","seq_25470",-0.197948,63.8
"25470","seq_25471",-0.353542,58.7
"25471","seq_25472",-0.322832,0
"25472","seq_25473",-0.421499,0
"25473","seq_25474",-0.259178,0
"25474","seq_25475",-0.31065,0
"25475","seq_25476",-0.445522,99
"25476","seq_25477",-0.202591,0
"25477","seq_25478",-0.255131,0
"25478","seq_25479",-0.391014,50
"25479","seq_25480",-0.194318,0
"25480","seq_25481",-0.104032,0
"25481","seq_25482",-0.266532,0
"25482","seq_25483",-0.150248,0
"25483","seq_25484",-0.126299,0
"25484","seq_25485",-0.316632,0
"25485","seq_25486",-0.25639,0
"25486","seq_25487",-0.356986,0
"25487","seq_25488",-0.214818,69.8
"25488","seq_25489",-0.266142,0
"25489","seq_25490",-0.445536,99
"25490","seq_25491",-0.10118,0
"25491","seq_25492",-0.05546,86.6
"25492","seq_25493",-0.427703,98
"25493","seq_25494",-0.467019,0
"25494","seq_25495",-0.149354,68.4
"25495","seq_25496",-0.224523,0
"25496","seq_25497",-0.21502,0
"25497","seq_25498",-0.289835,0
"25498","seq_25499",-0.121434,0
"25499","seq_25500",-0.309977,0
"25500","seq_25501",-0.300917,0
"25501","seq_25502",-0.095367,0
"25502","seq_25503",-0.168592,67.1
"25503","seq_25504",-0.243385,0
"25504","seq_25505",-0.117721,0
"25505","seq_25506",-0.234675,0
"25506","seq_25507",-0.427739,88.5
"25507","seq_25508",-0.448026,0
"25508","seq_25509",-0.285945,0
"25509","seq_25510",-0.159671,0
"25510","seq_25511",-0.268103,0
"25511","seq_25512",-0.456501,93.9
"25512","seq_25513",-0.206929,0
"25513","seq_25514",-0.331408,0
"25514","seq_25515",-0.065109,0
"25515","seq_25516",-0.068382,0
"25516","seq_25517",-0.272377,47.1
"25517","seq_25518",-0.312269,68.8
"25518","seq_25519",-0.40206,0
"25519","seq_25520",-0.137752,0
"25520","seq_25521",-0.206147,0
"25521","seq_25522",-0.399994,100
"25522","seq_25523",-0.177166,56.7
"25523","seq_25524",-0.149468,62.4
"25524","seq_25525",-0.288791,50
"25525","seq_25526",-0.278771,44
"25526","seq_25527",-0.145133,0
"25527","seq_25528",-0.128884,95
"25528","seq_25529",-0.257962,36.9
"25529","seq_25530",-0.217496,0
"25530","seq_25531",-0.163974,0
